text,label,label_name
Hola hermosa me gusto el sigue y no pares 😃😄😂👍 besos bonita 🥰😉 que cómica 😊,2,positive
MAYIMBU TE VA HACER DAR EMBOLIA CHINOO DE TANTO RENEGAR CON EL 🤣🤣🤣,0,negative
Los serenazgo no son más que personas frustradas que no hicieron nunca nada con sus vidas y se creen policías 👎,0,negative
No se debe sobar el brazo donde te pincharon 💉,1,neutral
"Flaite: maleado,choro, de barrio,piraña,callejonero.. habla pe causa Henry Spencer saludos de un chileno en 🇺🇸",0,negative
Hermosa feliz cumpleaños que Dios te bendiga 🎂 chiquita hermosa 🎂🎁,2,positive
"Añoro las delicias del Café Central de mi Piura, cómo olvidar sus ricos tamales, café pasado, tallarines con ensalada y pavo criollo...wow 😋😋🥺🥺",2,positive
"Beto, demostrastes mucha paciencia con esa💩, la próxima lleva huevos podridos y tírale👊",0,negative
jaja hay los heiters son y mi mari pia es tremenda con tal de llevar la contraria a ver quien pierde mas!! ya lo exibistes jajaja hay vilchez junto con Maria pia  seran una  bomba 💣exitos y bendiciones ya pronto los  veremos en pantalla 🥰😘,2,positive
Ese cholo viene la gastritis 😅🤣,0,negative
Tanta Guasca se fregó la garganta 😁😁😁🍺🍺🍺,0,negative
Simple y sencillo se deben  a la jente así nomas🤪🤪😳🤯,1,neutral
La mejor causa de J Leonor Quipuscoa no hay duda premiada y reconocida 😋😋😋😋 en sus tiempo por Alberto Andrade y Anita Voteri en Miraflores ☺️👍,2,positive
Edson Malaga Ternero jajajaja 😂😂,1,neutral
Jaja gallina camuflada dice ser del Muni😅la vocal no tiene ni una chance frente a los brazucos,0,negative
Antes de la pandemia hice la ruta Chachapoyas Tarapoto vuelo comercial... 😍 y como no recordar el de Caballococha Iquitos a cargo de la fuerza aérea pero abierto al público una vez a la semana. Sobrevolar la selva con sus ríos serpenteantes una hermosa experiencia,2,positive
Misias pero viajeras lo estaba esperando ❤️🙆‍♀️ taper y micro!!!,2,positive
"no es por ser canalla, pero qué feo eres, tío",0,negative
Martin Lucero ahorita mi Tio los agarra a patadones a todos esos chibolos 🤣🤣,0,negative
"Llego a Perú por tercera vez . Naci en Huacho pero vivo en el extranjero, que lugares puedes recomendar alrededor de este y que restaurantes playeros hay en Lima... Necesito un panorama 😐 super bueno cada reportaje el tuyo y con tu paisaje mas que hermoso..gracias",2,positive
"ESE BRICHERO MAS TIENE PINTA DE ""LOCO MENDIGO ""..🤣🤣🤣🤣",0,negative
"Ya comimos ayer arroz, huevo, platanitod y su arto rocoto con huacatay Buenazooooooooo. Solo que no tomé foto 😔",2,positive
Por ahí veo el camarón 🍤,1,neutral
Katty Nolazco jijiji 😜 ese día ni te dejo sentar,0,negative
Vacaron mal a castillo y la JNJ  dijo que estuvo bien😁.....nunca pactes con los FUJIKKS.....APECHUGUEN NOMAS,0,negative
"Vamos Cristal renueven a Ignacio,  Traer refuerzos un 9 neto y un Li 😇 el equipo que armaria Nunes 😇😇🇵🇪  mama",2,positive
❤️Vamos. Michi @micheilleSoifer si se puede estoy segura q vas a seguir en competencia yo te lo aseguro un saludo muy grande desde la. Ciudad de Casma,2,positive
RECUERDO EL LANZAMIENTO DE ADIÓS AMIGA MUGREEE🥺🥺,1,neutral
Mi Nico bien humilde y agradecido  ❤️ y #LaKaribeña la mejor emisora radial junto a mi gran amigo Emilio Villagaray  💯🤗,2,positive
Papucho Morillos Purizaca tu causa 🤪🤪🤪,1,neutral
Jajajaja el segundo está bacán!!! 💯 💯,2,positive
"Adelante querida Sofía,eres nuestra Campeona, seguro que están guardando ese grupo, para alguno de sus allegados improvisados,tenlo por seguro que éso se evidenciará y quedarán en ridículo,me parece que es pura argolla, tú eres diferente mujer con valores 😊🌅",2,positive
Entrevista bomba🤣🤣🤣😂,1,neutral
"""Oe colorado,  en qué estás, weón qué pasa? "" 🤣🤣",0,negative
"Entetrenido 🤣,igual q el chavo del 8,poprina! Su gran sueño? Asu flaca que sueños de mie... Tienes!",0,negative
Shey Asalde Cabrejos... 😊,2,positive
"El departamento de Piura es gigante y hay muchas ciudades y pueblos desconocidos y bellos por conocer, recomiendo ir a Talara-negritos- punta balcones(es una de las playas más bonitas y vírgenes del departamento) 👍🏼👍🏼😉😉😉",2,positive
Q rricoo fríooo🥶🥶🥶🥶🥶🥶,2,positive
"Mmm las vueltas que da la vida ,ya no  te acuerdas cuando te burlabas de Rosa María palacios , aludiendo que como era posible que salga con esa papada en la televisión etc  , falta de respeto total , ahora la vida te da una cachetada.... Se llama Karma por qué flaco no eres .  #gordodignidad  Ahora sabes cómo se sintio la señora Rosa María palacios ... Conchudo para criticarla por su peso 🥴🤮",0,negative
Taiz Cardenas Campos Carla Huasasquiche Astete jajajaja 😂👌🏻,2,positive
Ye vete e merte Meyre Cuetee! 🚀🚀😒,0,negative
Chibolín de chibolo. 🤣,0,negative
Nada de maricón,0,negative
"Antes cuando era sola me daba miedo los sismos salia corriendo de mi casa asustada, ahora tbm tengo miedo pero cargo a mi hija y salimos corriendo 😢",0,negative
"Kelly,tu y yo! Con su tamalito y cafecito 😋😂",1,neutral
«Esta peña se va a caer y nos aplastará a ambos,1,neutral
Como sera esa flaca en una entrevista d trabajo? 🤣otro contestará x ella. XD,0,negative
La pituquita de quinta...que quiere postular al  congreso para llevársela fácil....VAGA ANDA TRABAJA 😡😡🤬🤬,0,negative
Sergio Munive Silvestre 🤣 wuajajajajajajaja 😂,1,neutral
Un tono. Lo es todo cueva 😂,2,positive
Se perdio mis gatos 🐱 cuto es negrito  con blanquito,1,neutral
"yo ni cuenta que rajaron del vestido de Mari pía  Jajaja jajaja me isiste el día 🤣🤣😂y veo el por qué la envidia me encanta el vestido y dudo que me quede igual por lo redonda que estoy ,al igual si me gusta algo  me pongo y a bailar sin importar las críticas ,uno hace y se pone lo que la hace feliz ......",2,positive
Plop!! esto es la voz🎤 de Perú Libre🤨😡 a eso fue está Señora??,0,negative
Bueno de usurpadora si le cae porque le serrucho a Karina 🤭🤭🤭,0,negative
No te vayas a olvidar hamtaro 😍🥰 siempre veía esa serie antes de ir al colegio,1,neutral
Asi le malograron a la Navidad a los ninios se asustaron y se fueron a esconder😔las bromas si però depende de la edad de los ninios ellos parecian pequenios😔,0,negative
Evelyn Yaranga tu toda la vida 😂😂,2,positive
6 para chupar las chelas de mi hermano jajaja 😄,2,positive
Ya veo porque les gusta tanto el netorare como las consecuencias son mayores les encanta lo prohibido 🤣,0,negative
"Ese día salí con mis hijos, y pa remate me piden pollo a la brasa. Ni una reverenda pollería con mesa disponible. Todo repleto hasta la pollería  más misiona. 🤣 esperamos mesa dos horas. Dos horas Todo por no ver ojitos de mis hijos con aguita🥺🥺  Asique  en este caso aceptado al Grinch de tu esposo,.Emilia.",0,negative
La chica de rojo que espesa y monse🤨,0,negative
vamos por los 3 puntos Arriba PERÚ❤️ saludos desde Piura vichayal Paita.,2,positive
Loconas! Lo q habíamos planeado ☺️ Pamela Mucha Barbagelata Ana G. Solano Martínez  Karla Sevillano vamossssss,2,positive
Paga la carrera y el Batuque comienza a ladrar,1,neutral
"ASÍ ES BETO SE LOS DIJISTE A ESTOS QUE APOYABAN AL SOMBRERO LUMINOSO Y AHORA RECIÉN ABREN LOS OJOSSSS????? JAJAJA JAJAJA 😂  LOS COJUDIGNOS RECIÉN SE PONEN LAS PILAS ASÍ QUE VAN ALISTAR ZAPATILLAS PARA LAS MARCHAS JUA JUA JUA Y TAMBIÉN QUE LAVEN BANDERAS, GENTE HIPÓCRITA NO LES CREO .",0,negative
Cielo Bogado Veronica Benitez si teniamos el mismo talle iba s dar gusto,1,neutral
Q maleados con Dora la exploradora 🤪,0,negative
ignorante este conductor del programa para el no tiene valor la señora como madre quien lo crío a el otro hombre todos los niños son Bendiciones de Dios  la única persona que c uy estiona nuestras vidas es Dios además es una berracas porque no aborto es admirable que la situación del mundo entero está pesada es otra cosa  cuando uno da algo lo da de corazón y el no está dando nada Dios atravesó del programa l es mando su bendición para ella y sus hijos saquen del programa a este payaso😡😡😡😡,0,negative
Colorado un delivery de Lomo Saltado 😋😋😋,2,positive
"#JOVENMANIFESTANTE: Fuiste reconocido por el nuevo presidente como la “Generacion del Bicentenario”. En esta manifestación saliste a defender a tu PATRIA, ya sea defendiendo a Vizcarra, sacando a Merino o aplaudiendo al nuevo presidente Sagasti Te llaman HÉROE por atacar policias y ser coberturado en vivo por la prensa de la mamadera, y de la mermelada, entiendo entonces que YA ESTAS LISTO PARA COMBATIR DE VERDAD, por lo tanto TE ESPERAMOS EN EL VRAEM !!! donde estan los verdaderos HÉROES DEL BICENTENARIO y de la pacificación del país. Los terroristas no te van a responder con perdigones o bombas lacrimógenas ante una agresión de tu parte con bombardas, piedras o pintura, ellos simplemente te van a disparar A MATAR, en ese lugar no existen los derechos humanos, ni prensa mermelera que te tilde de pacifista. Ahi te necesitamos ""Héroe del Bicentenario""  Te vamos a agradecer toda la vida, por ahora no haz hecho los méritos de un ""JOVEN SOLDADO DEL VRAEM"" como para que se te llame héroe. *TU FUSIL Y MOCHILA TE ESPERA* Atte Soldado del PERÚ  Viva el PERU 🇵🇪 🇵🇪🇵🇪 !!!",0,negative
No le quiso dar más plata al chamo detective monse... Por eso saco las pruebas 😝😝,1,neutral
 Xiomara Cristina G Lapa sorry amiga pero tienes q verlo 🤣,1,neutral
El matón es su cachero,0,negative
Natalia Montalvan amor tenemos que probar esta receta.. Yo mismo soy 🍔🍟😌🔥🤤😍🧡🔥🔥🔥,2,positive
"Crìan monstruos! Todos coludidos! Mal nacidos. Paternindad irresponsable, todas esas mujeres y hombres deberian ligados y que no sean capaces de tener hijos porque crian monstrous!!😡",0,negative
Wajajaja chibolo come moco 🤣🤣🤣🤣,0,negative
Que. Bien. Regreso. Chibolon 😂😂😂😂😂😂,1,neutral
Jajaja jajaja..que gracioso !!! Si que se divirtieron haciendo compras de medias y calzones 😂😂😂,1,neutral
"Mis respetos 👏🙌🙏Sra. Fiscal Benavides. Meta a la cárcel a toda esa organización Criminal del delincuente Castiburro, y no se deje intimidar con esa sarta de delincuentillos baratos y medio pelo....",0,negative
"Cada día está más gordo Tobi,ya pareces el cocinero de Ají Causa 🤣🤣🤣🤣",0,negative
Jasury Vela Tmre tenemos las reales fotos gorda jajajaja fijo en la graduación un collage   y al final tu video cantando 😂😂,1,neutral
Ese ejercicio si puedo hacer ..ahora si sentadillas 😜(porque tengo una lesión en mis ligamentos en mi muñeca 😢),1,neutral
Gustavo Gustavo Caceres Cuellar escuchó estas cosas y solo me puedo imaginara a ustedes gritándole al tombo que les devuelva su pava 🤣.,2,positive
Liam Garcia Canales 😆😆,1,neutral
"Al toque, Coqui",1,neutral
"Si kunno fuera humilde, otra cosa sería y tal vez, solo tal vez  hasta me caería bien 🤭",1,neutral
oye chino causa llevalo al dentista a ese mostrito k le arreglen sus muelas es asqueroso 🤮 me imagino como le apestara la boca es anti higiénico,0,negative
"Greth Ward Gallegos me hizo recordar ""salseros de pollada""🤣🤣",1,neutral
Jajjaja pucha era por el nuevo sponsor igual voy a seguir comiendo rico 😋,2,positive
"Que tipo de filtros para reclutar Serenos en San Isidro utilizan??, que tipo de induccion les dan? 🤷",1,neutral
Ese Jhordyn haciendo pendejadas en el avión 🤣,0,negative
"Me encanta ésa parejita xk son auténticos y originales no se casan con nadie 🤗 son muy divertidos y me encantan lo k hacen 👋👋 ...la belleza se lleva x dentro ,.Antes de rajar de alguien primero se miran en un espejo 😁😁 ... Bendiciones Yidda 💕",2,positive
"Más sano mi causita, un mitrazo y pal piso lo mando... Pero sí mis respetos por pararle pleito. 👍🏻",0,negative
"Nada que MAICELO, PANTERA... las wbas, BRONCANO si es boxeador de verdad 👍🥊... debe sacar su academia, la hace linda 👍🥊🇵🇪🇵🇪🇵🇪",0,negative
Chino la firme tu la ases linda en cayoma😁😁,2,positive
Manya....los pitucos protestando 🤣,0,negative
Este pe2filo con sus panelistas naranjas... Como le hicieron el favor en el poder judicial para que no lo metan preso por violin.. Que más le queda🤣🤣,0,negative
"Si no eres choro , por las webas es 😂🤣",0,negative
"Trabajo en un nido, ese momento tuve que tener mucha calma a pesar de mis nervios por los niños pero en mi mente estaban mis hijos mi niña en el Colegio y mi niño en casa con mis papis que sensación tan terrible estar en cuerpo en mi trabajo pero mi, Mente rogando pidiendo a Dios que cuide de mis hijos🙏",0,negative
Satanico!?😂😂😂😂😂 Ridiculo mas bien 🤣🤣🤣🤣🤣🤣,0,negative
"Spencer que te llegue al Chopin tu sigue con lo tuyo, exitos viejo felicitaciones por tus 16 años de show . ✌️",2,positive
Q ricas lentejas. Me encantan en el recalentado para el dia siguiente uhhh mangar. Arroz lenteja aceite maravilla y un huevo punto inglesa 😋,2,positive
"Pero q va a entender d economía castillo ya lo demostró cuántas veces , por algo es un profesional en la materia ,pero q van entender eso castillo y la tira de lambetones q le siguen y aplauden sus burradas ,hasta veo alguno q otro comentando q lo voten q no sirve 😑😑🤦🏻‍♀️",0,negative
Por que? Japeee en estos momentos donde mi país se mancha de sangre🇵🇪 fuerzas hermanos....,0,negative
"Por favor, la dirección de ese point? Alguien??? Gracias de antemano 🙌",2,positive
¡¡ Ahora entendemos todo !!!!! Le hicieron la camita a Miguel Álvarez 👎🏻 que mal #egs .. quedan los mejores ???? 😂 los mejores que se someten a Los show de la señora ? Al show barato donde hablan de chapar a la pareja de la otra ? O al show del besuqueo 🤮 menos mal Miguel no cayó en este show patético 👎🏻,0,negative
"Que la redacción entera hablara de ti, que chismearan, que rajaran",0,negative
"Espero que nunca viajes a la sierra esperemos que con un caballo bien al palo y verga de toro bien seco te van a darar x tu culo por burlón,  hay que saber perder y ganar,  ✏✏☝️",0,negative
"Sii...Kukulí es puro algodón, calidad y diseño exclusivo al 100% mis dos hijos y sobrinos lo usaron, ahora mi hijo ya tiene 14 años y mi niña solo lo gozo hasta su año y medio, como radicamos en USA. Pero cuando se nos presenta alguna oportunidad mandamos a comprar algunas de sus prendas. Que sigan los éxitos Kukulí. 😀😀😀",2,positive
"¿Cuál es tu problema, chibolo?",0,negative
Turry públicas huevadas cosas k no tienen sentido 😀,2,positive
Piero Baldeon Escajadillo choclito con queso 😋,2,positive
Christian creo q deberías chequear porsiaca a mi me sirvió en cajamarca sus recomendaciones 😜,1,neutral
"Rafael Espinoza pta yo quiero chicharrón colorado también, no me dijeron que existía 👎🏻",0,negative
